date/time,type,order id,sku,description,quantity,order city,order state,order postal,total
"Nov 1, 2020 8:00:00 AM PST",Order,111-9553986-9976232,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,Tucson,AZ,85713,14.51
"Nov 1, 2020 8:00:17 AM PST",Order,113-1597510-9691400,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,ALBERTVILLE,AL,35950-3811,5.57
"Nov 1, 2020 8:00:17 AM PST",Order,113-1597510-9691400,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,ALBERTVILLE,AL,35950-3811,12.11
"Nov 1, 2020 8:09:10 AM PST",Order,114-3735040-7577053,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,DELAWARE,OH,43015-8707,12.7
"Nov 1, 2020 8:17:17 AM PST",Order,113-2667522-4997810,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion",1,Tierra Verde,FL,33715,17.11
"Nov 1, 2020 8:23:56 AM PST",Order,114-1120529-7554639,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",1,FORT PIERCE,FL,34946-5538,13.72
"Nov 1, 2020 8:29:34 AM PST",Order,111-4336323-4629806,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,GUILFORD,CT,06437-2156,12.7
"Nov 1, 2020 8:40:36 AM PST",Order,111-3880175-8247468,AZM-MAT-BELT-FBA,"AZMED Maternity Belt, Breathable Pregnancy Back Support, Premium Belly Band, More Than 1.3M Happy Mothers, Lightweight Abdominal Binder, One-Size, Bei",1,WEARE,NH,03281-4704,10.39
"Nov 1, 2020 8:50:31 AM PST",Order,111-8795440-3236252,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion",1,POLLOCK,LA,71467-4301,16.09
"Nov 1, 2020 8:56:16 AM PST",Order,112-1288314-9513042,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,South Wales,NY,14139,13.66
"Nov 1, 2020 9:02:31 AM PST",Order,113-7588174-4391467,N1N-MAGNESIUM-CITRATE-FBA,"N1N Premium Magnesium Citrate Capsules 1250mg 120 Veg Caps [100% Pure] Powerful dose for Sleep, Muscle Cramps, Bone Health, Energy Production and Nerv",2,CONROE,TX,77301-3464,14.44
"Nov 1, 2020 9:11:08 AM PST",Order,113-4087716-6470640,N1N-FMALE-ENHANCEMNT-DSCRT-FBA,"N1N Premium Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Ro",1,WYLIE,TX,75098-0076,12.87
"Nov 1, 2020 9:19:20 AM PST",Order,114-3606899-4258600,N1N-SUPERFOOD-FBA,"N1N Premium Organic Super Green, Fruits & Veggies [28 Powerful Ingredients] All Natural Superfood Supplement with Alfalfa, Beet Root & Tart Cherry to",1,ELLSWORTH,ME,04605-3241,12.87
"Nov 1, 2020 9:20:55 AM PST",Order,112-2570223-0741821,N1N-FMALE-ENHANCEMNT-DSCRT-FBA,"N1N Premium Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Ro",1,DORAL,FL,33198-1534,12.87
"Nov 1, 2020 9:21:32 AM PST",Order,111-2783664-5232206,N1N-SUPERFOOD-FBA,"N1N Premium Organic Super Green, Fruits & Veggies [28 Powerful Ingredients] All Natural Superfood Supplement with Alfalfa, Beet Root & Tart Cherry to",1,PLANTATION,FL,33317-1217,12.87
"Nov 1, 2020 9:27:34 AM PST",Order,114-8491764-7541045,N1N-KETO-BURN-FBA,"N1N Premium Keto Burn Pills [Max Strength, 1200mg] Natural Ketogenic Fat Burner to Boost Weight Loss, Energy & Metabolism. Exogenous Keto BHB Suppleme",1,DONNA,TX,78537-4422,12.87
"Nov 1, 2020 9:28:14 AM PST",Order,112-4146639-7283402,N1N-WOMENS-FAT-BURNER-FBA,"N1N Premium Fat Burner for Women [7 Potent Ingredients] All Natural Thermogenic Weight Loss Pills, Suppresses Appetite, Boosts Metabolism and Energy,",1,FAIRPORT,NY,14450-2322,13.72
"Nov 1, 2020 9:30:36 AM PST",Order,114-2197708-7165067,N1N-KIDNEY-SUPPORT-FBA,"N1N Premium Kidney Cleanse [21 Potent Herbs] for Urinary Tract & Bladder Control, Natural Kidney Support with Cranberry Extract, Astragalus and Uva Ur",1,BROADVIEW HEIGHTS,OH,44147-3075,12.87
"Nov 1, 2020 9:35:13 AM PST",Order,114-5107900-8469853,N1N-MALE-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Size, Energy, Drive and Performance - All Natural Horny Goat Weed Supplement, Gluten Free,",2,CAMP VERDE,AZ,86322-7979,14.44
"Nov 1, 2020 9:37:38 AM PST",Order,114-0416271-1414669,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,MOUNT VERNON,GA,30445-2328,13.55
"Nov 1, 2020 9:41:50 AM PST",Refund,114-2681107-5085038,N1N-MUSHROOM-10X-FBA,"N1N Premium Mushroom Complex [10X Powerful Mushrooms] with Reishi, Lions Mane, Cordyceps, Chaga, Turkey Tail and Maitake to Boost Health, Brain Functi",1,COLLEGE STATION,TX,77842-1872,-11.41
"Nov 1, 2020 9:42:52 AM PST",Order,111-8323728-0051452,N1N-COLON-CLEANSE-FBA,"N1N Premium Colon Cleanse & Detox for Weight Loss [15-Day Quick Cleanse] All Natural Colon Detox with Probiotic for Constipation Relief, Gut Health an",1,PARAMUS,NJ,07652-3419,6.41
"Nov 1, 2020 9:46:45 AM PST",Order,112-8035463-5441869,N1N-COLON-CLEANSE-FBA,"N1N Premium Colon Cleanse & Detox for Weight Loss [15-Day Quick Cleanse] All Natural Colon Detox with Probiotic for Constipation Relief, Gut Health an",1,ELMHURST,NY,11373-3507,6.41
"Nov 1, 2020 10:06:15 AM PST",Order,112-0750982-6662638,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,Fort Montgomery,NY,10922-0836,14.51
"Nov 1, 2020 10:11:56 AM PST",Order,112-6837798-9753818,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,PLAINFIELD,WI,54966-7820,13.66
"Nov 1, 2020 10:15:09 AM PST",Order,112-3961781-1992219,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion",1,Indianapolis,IN,46201-3207,17.11
"Nov 1, 2020 10:21:43 AM PST",Order,113-6794419-6328258,N1N-LIVER-FBA,"N1N Premium Liver Cleanse, Detox & Repair Supplement [22 Natural Herbs] All Natural Supplement with Milk Thistle, Beet Root, Artichoke. Max Strength t",1,HANAHAN,SC,29410-2001,7.77
"Nov 1, 2020 10:25:39 AM PST",Order,113-8964416-8973822,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,LEESBURG,VA,20175-3826,12.7
"Nov 1, 2020 10:30:18 AM PST",Order,113-1100129-4213831,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",2,Glenn Heights,TX,75154,17.68
"Nov 1, 2020 10:31:25 AM PST",Order,112-6434456-5213862,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,LOS ANGELES,CA,90022-3603,8.84
"Nov 1, 2020 10:32:50 AM PST",Order,113-7088745-1601855,N1N-COLON-CLEANSE-FBA,"N1N Premium Colon Cleanse & Detox for Weight Loss [15-Day Quick Cleanse] All Natural Colon Detox with Probiotic for Constipation Relief, Gut Health an",1,LA PLACE,LA,70068-1809,6.41
"Nov 1, 2020 10:36:59 AM PST",Order,113-8385236-8762666,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",1,ORANGE,CT,06477-1708,12.87
"Nov 1, 2020 10:43:45 AM PST",Order,112-5916360-5696257,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,FLORIDA CITY,FL,33034-2057,13.61
"Nov 1, 2020 10:45:24 AM PST",Order,111-6283261-1236249,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,Lake Charles,LA.,70605-2838,8.84
"Nov 1, 2020 10:45:35 AM PST",Order,114-2665308-0551452,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,Baskin,LA,71219,13.61
"Nov 1, 2020 10:45:52 AM PST",Order,111-8989154-7624212,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,MONTVALE,NJ,07645-2608,12.7
"Nov 1, 2020 10:49:32 AM PST",FBA Inventory Fee,BqXqwj1K6y,,FBA Removal Order: Disposal Fee,,,,,-0.25
"Nov 1, 2020 10:52:04 AM PST",Order,114-6744429-9653017,N1N-TART-CHERRY-FBA,"N1N Premium Tart Cherry Extract Capsules, 200 Veg Caps, 3000 mg [10X Concentrated Extract] Powerful Antioxidant, Joint Health and Mobility, Uric Acid",2,BEAVERTON,OR,97005-0101,25.74
"Nov 1, 2020 10:55:30 AM PST",Order,111-9926367-0921054,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,Homestead,florida,33035,13.61
"Nov 1, 2020 11:16:22 AM PST",Order,114-3653547-2268257,N1N-MEN-MULTIVITS-FBA,"N1N Daily Multivitamin for Men, Premium Multimineral Supplement - Vitamins A C E D B1 B2 B3 B5 B6 B12. Magnesium, Zinc, Biotin, Spirulina, Antioxidant",1,NEW SMYRNA BEACH,FLORIDA,32168-8056,8.84
"Nov 1, 2020 11:18:08 AM PST",Order,111-2712059-4104237,N1N-BEET-ROOT-FBA,"N1N Premium Organic Beet Root Capsules 1300mg, 120 Veg Caps [Non-GMO & Gluten Free] All Natural Beet Root Powder - Helps Lower Blood Pressure, Boosts",1,CATHEDRAL CITY,CA,92234-4550,7.22
"Nov 1, 2020 11:20:02 AM PST",Order,111-5300446-2585047,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",2,OCALA,FL,34480-6607,18.94
"Nov 1, 2020 11:20:21 AM PST",Order,114-6524344-0015438,N1N-ELDERBERRY-GUMMIES-FBA,N1N Premium Elderberry Gummies for Kids & Adults [Max Strength with Vitamin C & Zinc] All Natural Antioxidant Supplement to Support Immune Health and,1,BOSTON,MA,02114-2238,11.09
"Nov 1, 2020 11:22:41 AM PST",Order,112-1045398-5294612,N1N-MULBERRY-FBA,"N1N White Mulberry Leaf Extract, [100% Pure, 6M's Supply], Premium Blood Sugar Control. Weight Loss, Appetite, Sugar & Carb Cravings Support, High Pot",1,CLARKSTON,WA,99403-2033,10.28
"Nov 1, 2020 11:28:14 AM PST",Order,114-0114326-3927425,N1N-BERBERINE-FBA,"N1N Premium Berberine Plus 120 Caps, 1200mg [Non-GMO, US Made] Natural Supplement Supports Anti-Aging, Cellular Health, Energy, Blood Sugar, Digestion",1,BONAIRE,GEORGIA,31005-4110,16.09
"Nov 1, 2020 11:32:22 AM PST",Order,112-1973317-1101826,N1N-5HTP-FBA,"N1N Premium 5-HTP Plus Calcium [Max Purity & Strength] Enhanced with Serotonin Synthesizers for Deeper Sleep, Positive Mood & Brain Functions, 120 Veg",1,VALDEZ,AK,99686-1518,7.77
"Nov 1, 2020 11:38:55 AM PST",Order,111-8140549-9529865,N1N-MAG-GLYCINATE-FBA,"N1N Premium Magnesium Glycinate 400mg [Superior Absorption], All Natural Supplement to Support Heart, Bone, Muscle and Nerve Function, Non-GMO, Gluten",1,Yorba Linda,CA,92887-3129,5.46
"Nov 1, 2020 11:39:30 AM PST",Order,113-6912241-9317855,N1N-OLIVE-LEAF-FBA,N1N Premium Olive Leaf Extract [Superior Strength with 20% Oleuropein] All Natural Antoxidant Supplement to Strengthen Heart Health and Boost Overall,1,SURPRISE,AZ,85379-6250,12.7
"Nov 1, 2020 11:41:02 AM PST",Order,114-1310995-5365000,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,DELRAY BEACH,FL,33444-2512,8.84
"Nov 1, 2020 11:50:20 AM PST",Order,111-0955951-6804244,N1N-MULBERRY-FBA,"N1N White Mulberry Leaf Extract, [100% Pure, 6M's Supply], Premium Blood Sugar Control. Weight Loss, Appetite, Sugar & Carb Cravings Support, High Pot",2,CHESAPEAKE,VA,23324-2325,20.56
"Nov 1, 2020 11:55:35 AM PST",Order,114-1390025-6336246,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,MORRISVILLE,NC,27560-6979,13.66
"Nov 1, 2020 11:56:52 AM PST",Order,114-8524365-2301035,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",2,Dennison,MN,55018,18.94
"Nov 1, 2020 11:59:01 AM PST",Order,114-9490879-5450600,N1N-MULBERRY-FBA,"N1N White Mulberry Leaf Extract, [100% Pure, 6M's Supply], Premium Blood Sugar Control. Weight Loss, Appetite, Sugar & Carb Cravings Support, High Pot",1,LAS VEGAS,NV,89149-2387,10.28
"Nov 1, 2020 12:02:17 PM PST",Order,111-9167635-3252244,N1N-KIDNEY-SUPPORT-FBA,"N1N Premium Kidney Cleanse [21 Potent Herbs] for Urinary Tract & Bladder Control, Natural Kidney Support with Cranberry Extract, Astragalus and Uva Ur",1,MIAMI,FL,33132-3007,12.87
"Nov 1, 2020 12:02:28 PM PST",Order,111-3352908-6465826,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,Owensboro,KY,42301,12.76
"Nov 1, 2020 12:05:23 PM PST",FBA Customer Return Fee,111-0794340-7287447,,FBA Customer Return Per Order Fee,,,,,0
"Nov 1, 2020 12:05:23 PM PST",FBA Customer Return Fee,111-0794340-7287447,,FBA Customer Return Per Unit Fee,,,,,-3.7
"Nov 1, 2020 12:05:23 PM PST",FBA Customer Return Fee,111-0794340-7287447,,FBA Customer Return Weight Based Fee,,,,,0
"Nov 1, 2020 12:11:33 PM PST",Order,111-7075073-1133008,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",1,SHREVEPORT,LA,71106,12.87
"Nov 1, 2020 12:11:40 PM PST",Order,113-4456571-4535456,N1N-TART-CHERRY-FBA,"N1N Premium Tart Cherry Extract Capsules, 200 Veg Caps, 3000 mg [10X Concentrated Extract] Powerful Antioxidant, Joint Health and Mobility, Uric Acid",2,ROWLAND HEIGHTS,CA,91748-2500,25.74
"Nov 1, 2020 12:15:44 PM PST",Order,111-1827560-8272256,N1N-MALE-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Size, Energy, Drive and Performance - All Natural Horny Goat Weed Supplement, Gluten Free,",1,VIRGINIA BEACH,VA,23454-3413,7.22
"Nov 1, 2020 12:16:17 PM PST",Order,113-4892139-4322604,N1N-COLON-CLEANSE-FBA,"N1N Premium Colon Cleanse & Detox for Weight Loss [15-Day Quick Cleanse] All Natural Colon Detox with Probiotic for Constipation Relief, Gut Health an",1,BOCA RATON,FL,33433-3357,6.41
"Nov 1, 2020 12:16:34 PM PST",Order,111-0867594-1086639,N1N-MAGNESIUM-CITRATE-FBA,"N1N Premium Magnesium Citrate Capsules 1250mg 120 Veg Caps [100% Pure] Powerful dose for Sleep, Muscle Cramps, Bone Health, Energy Production and Nerv",1,LOWELL,MA,01852-2665,7.77
"Nov 1, 2020 12:17:52 PM PST",Order,113-1077428-3849838,N1N-MEN-MULTIVITS-FBA,"N1N Daily Multivitamin for Men, Premium Multimineral Supplement - Vitamins A C E D B1 B2 B3 B5 B6 B12. Magnesium, Zinc, Biotin, Spirulina, Antioxidant",1,REVERE,MA,02151-1475,9.47
"Nov 1, 2020 12:18:23 PM PST",Order,114-0365954-0828236,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,FREDERICK,CO,80530-7094,12.7
"Nov 1, 2020 12:22:33 PM PST",Order,114-7830371-7808233,AZM-NIGHTSPLNT-FBA,"AZMED 2020 Plantar Fasciitis Night Splint [Lightweight & Breathable], Adjustable Foot Drop Brace, Heel, Ankle & Achilles Tendonitis Relief, Arch Pain",1,CEDAREDGE,CO,81413-9244,10.86
"Nov 1, 2020 12:23:51 PM PST",Order,113-0878668-4124238,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",1,San Diego,CA,92114,12.87
"Nov 1, 2020 12:26:31 PM PST",Order,114-8408837-6748203,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,OREGON,IL,61061-1236,8.84
"Nov 1, 2020 12:26:59 PM PST",Order,111-9720993-5874631,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",1,CARNEYS POINT,NJ,08069-2500,8.84
"Nov 1, 2020 12:28:28 PM PST",Order,112-7195698-9129039,N1N-WATER-AWY-FBA,"N1N Premium Water Away Pills [12 Potent Ingredients] Natural Diuretic for Bloating Relief and Weight Loss with Dandelion, Vitamin B6 & Potassium, 60 C",1,WORCESTER,MA,01606-2407,13.72
"Nov 1, 2020 12:28:48 PM PST",Order,111-8355190-3252220,N1N-ELDERBERRY-GUMMIES-FBA,N1N Premium Elderberry Gummies for Kids & Adults [Max Strength with Vitamin C & Zinc] All Natural Antioxidant Supplement to Support Immune Health and,1,Mansura,Louisiana,71350,11.09
"Nov 1, 2020 12:29:10 PM PST",Order,114-5534791-8525052,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,Bartlett,TN,38135-1973,12.7
"Nov 1, 2020 12:35:50 PM PST",Order,111-3330226-8971448,N1N-KETO-BURN-FBA,"N1N Premium Keto Burn Pills [Max Strength, 1200mg] Natural Ketogenic Fat Burner to Boost Weight Loss, Energy & Metabolism. Exogenous Keto BHB Suppleme",1,ANN ARBOR,MI,48104-1291,12.87
"Nov 1, 2020 12:36:34 PM PST",Order,114-6492022-1617808,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,HOUSTON,TX,77063-1416,12.7
"Nov 1, 2020 12:37:03 PM PST",Order,112-0707230-6295418,AZS-MALE-ENHNCEMENT-FBA,"AZS Premium Male Enhancing Pills [10X Strength] - Increase Drive, Stamina & Endurance - Fast Acting & Natural Horny Goat Weed Supplement with 100mg Ic",1,CHARLESTON,WV,25301-1179,12.87
"Nov 1, 2020 12:38:40 PM PST",Order,112-0804615-9745066,N1N-MAGNESIUM-FBA,"N1N Premium [3X Absorption, Vegan] Magnesium Complex, Powerful Supplement for Sleep, Leg Cramps, Muscle Recovery & Relaxation, Formulated for Women &",1,BETHLEHEM,PA,18018-1741,12.7
"Nov 1, 2020 12:40:18 PM PST",Order,111-1258331-2085859,N1N-ELDRBERRY-FBA,"Premium Immune Support Booster, Powerful [10-in-1] Elderberry, Zinc, Vitamin C, E, B6, Echinacea, Garlic, Probiotic & Turmeric Blend. High Potency, 60",2,Bellwood,NE,68624,17.68
"Nov 1, 2020 12:41:51 PM PST",Order,112-3221448-6973806,N1N-FMALE-ENHANCEMNT-FBA,"N1N Female Enhancement Pills - [14 Potent Herbs], Natural Mood & Energy Booster for Women, Balance Hormones, Horny Goat Weed, Ginseng, Maca Root, Dong",1,GOLD CANYON,AZ,85118-7413,12.76
"Nov 1, 2020 12:42:09 PM PST",Order,113-9137751-5129044,N1N-COLON-CLEANSE-FBA,"N1N Premium Colon Cleanse & Detox for Weight Loss [15-Day Quick Cleanse] All Natural Colon Detox with Probiotic for Constipation Relief, Gut Health an",1,PHILADELPHIA,PA,19144-3605,6.41
"Nov 1, 2020 12:48:18 PM PST",Refund,111-0670159-4115460,N1N-MULBERRY-FBA,"N1N White Mulberry Leaf Extract, [100% Pure, 6M's Supply], Premium Blood Sugar Control. Weight Loss, Appetite, Sugar & Carb Cravings Support, High Pot",1,BRUNSWICK,ME,04011-5048,0
"Nov 1, 2020 12:54:52 PM PST",Order,114-4619559-2498622,N1N-MUSHROOM-10X-FBA,"N1N Premium Mushroom Complex [10X Powerful Mushrooms] with Reishi, Lions Mane, Cordyceps, Chaga, Turkey Tail and Maitake to Boost Health, Brain Functi",1,HURST,TX,76054,7.22
"Nov 1, 2020 12:56:04 PM PST",Refund,113-0022274-6721077,N1N-PSYLLIUM-FBA,"Premium Psyllium Husk Capsules [All Natural & Potent] - Powerful Soluble Fiber Supplement Helps Support Regularity & Digestion, Reduce Constipation, L",1,PHOENIX,AZ,85008-3436,-17.57
"Nov 1, 2020 12:58:00 PM PST",Order,112-5207087-5904261,N1N-LIVER-FBA,"N1N Premium Liver Cleanse, Detox & Repair Supplement [22 Natural Herbs] All Natural Supplement with Milk Thistle, Beet Root, Artichoke. Max Strength t",1,MUSKOGEE,OKLAHOMA,74403-4802,7.22
"Nov 1, 2020 1:06:37 PM PST",Order,112-8186213-3622668,N1N-MULBERRY-FBA,"N1N White Mulberry Leaf Extract, [100% Pure, 6M's Supply], Premium Blood Sugar Control. Weight Loss, Appetite, Sugar & Carb Cravings Support, High Pot",1,FAYETTEVILLE,GA,30214-4148,11
"Nov 1, 2020 1:08:11 PM PST",Order,111-4660930-3696224,N1N-BLOOD-PRESSURE-FBA,"N1N Premium Blood Pressure Support with Hawthorn and Hibiscus [13 Potent Ingredients], Natural Hypertension Supplement to Improve Cardiovascular & Cir",1,BERGENFIELD,NJ,07621-1559,13.66
